conversation_id,verdict,gio_mode,criteria_a,criteria_b,criteria_c,criteria_d,reject_reasons
e0badc0e952ad84a20489a5daed2bb65,ACCEPT,2.2,PASS,PASS,PASS,PASS,
16e5432f0f917a7db5579f56daaff61e,ACCEPT,2.2,PASS,PASS,PASS,PASS,
4466535b02be66ba56a19dcbf19e65c7,REJECT,2.2,PASS,FAIL,PASS,PASS,Ambiguous: '840000 viewers on fox' could be factual or fictional script; underspecified
69a785c6056ae923ac818d2db3ce3f55,REJECT,1.3,PASS,PASS,FAIL,PASS,Advisory/strategic workshop planning is mode 1.3 (high GN); does not fit low_gn block
4fc5d9fd3c1f9d14622b79b35cdc03c1,ACCEPT,2.2,PASS,PASS,PASS,PASS,
7626b8974a23613d5d5124bd9abc7c65,ACCEPT,2.2,PASS,PASS,PASS,PASS,
cad00b2bf5c2960dacea0bd06e689912,REJECT,1.1,PASS,FAIL,PASS,PASS,Not a prompt; it is a statement/observation about frame rates with no clear question or request
538d80db85cc4bc872dd9fd12ab31d33,ACCEPT,2.2,PASS,PASS,PASS,PASS,
958c3add6a1fe0a94231c928e4da7b7b,ACCEPT,2.2,PASS,PASS,PASS,PASS,
d876d44610544a542b5c23ae219252e8,ACCEPT,2.2,PASS,PASS,PASS,PASS,
120b2c069bf936277e98dc542e27eeaf,ACCEPT,2.2,PASS,PASS,PASS,PASS,
4fcd9a2d1099cd90ac1ba9078d390f74,REJECT,2.1,FAIL,PASS,PASS,PASS,Says 'help me translate Chinese to English' but provides no text to translate
37a9bcc4bb37e4d4e3177d7e46084fe2,ACCEPT,2.2,PASS,PASS,PASS,PASS,
8d9cf9084df19229a5c6077dc9e417f3,ACCEPT,1.1,PASS,PASS,PASS,PASS,
54c2acad75176aeb2306b222d33bc200,ACCEPT,2.2,PASS,PASS,PASS,PASS,
f0fd1f717b66fff5add2afd0a0272956,REJECT,2.2,FAIL,FAIL,PASS,PASS,Incomplete HTML snippet pasted with no clear prompt or instruction
80a3b31d07ab091453eb20ad82ed101f,ACCEPT,1.1,PASS,PASS,PASS,PASS,
43ff682e3d4c7848e5b91099d1cdcf42,ACCEPT,2.2,PASS,PASS,PASS,PASS,
defebda9a50553e826d2686dba1e74df,REJECT,1.1,PASS,PASS,PASS,FAIL,Mixed English and Russian; final question is in Russian
7d47a4e08d81c96d817801c2411892ea,ACCEPT,2.2,PASS,PASS,PASS,PASS,
313fe13b4a2760255ff66096923a80cc,ACCEPT,2.2,PASS,PASS,PASS,PASS,
cdf8f314de0d863164ee4296536a3254,ACCEPT,2.2,PASS,PASS,PASS,PASS,
d4c1401af9464f73ec47846358f9e583,REJECT,1.3,PASS,FAIL,FAIL,PASS,Ambiguous between 2.2 generation and 1.3 advisory; SEO/selling strategies fit high_gn
1f5b7b9d9c2dbc6e4bd4e4239269b441,ACCEPT,2.2,PASS,PASS,PASS,PASS,
b36c65bef799a1d2f07364010d7dbdd4,ACCEPT,2.2,PASS,PASS,PASS,PASS,
98f308e3b84975ffa181eea0d6b74799,ACCEPT,2.2,PASS,PASS,PASS,PASS,
cd477b2ad2e1db109dcf276b67e2dfb8,ACCEPT,1.1,PASS,PASS,PASS,PASS,
5a40843d232aefd6ef671300a97457a0,ACCEPT,2.2,PASS,PASS,PASS,PASS,
7b3325233d6eb06214f81074e3e1f3ef,ACCEPT,2.2,PASS,PASS,PASS,PASS,
67c32da21397776e78f4995db076e209,REJECT,2.3,FAIL,PASS,PASS,PASS,References specific photos (numbered 1-5) as external context not provided inline
314db05e7c8c40504ca44382deb725c8,ACCEPT,1.1,PASS,PASS,PASS,PASS,
4c21b6928a358b707210fd119df4f3d1,ACCEPT,2.2,PASS,PASS,PASS,PASS,
6b6767899aeb2e353e2fc927c8c39da3,REJECT,2.1,FAIL,PASS,PASS,PASS,Says 'if I provide you with a chapter' but no chapter is provided; references future input
1a33544e7f78a6f763f51bc5b9e34fe8,ACCEPT,2.2,PASS,PASS,PASS,PASS,
7b7d1f1310004d214e0bd81e596a775e,REJECT,2.1,FAIL,PASS,PASS,PASS,Says 'sentences I will give you' but no sentences are provided; references future input
4cdf4081e7ac64ac2ac94e501a7038e4,ACCEPT,2.2,PASS,PASS,PASS,PASS,
dd72e0cd3e0b72c4975390954d403aee,ACCEPT,1.1,PASS,PASS,PASS,PASS,
36d67fd328074a9a1127d6053ac69edc,ACCEPT,2.2,PASS,PASS,PASS,PASS,
be17da5b9a7fd57c5c40fbd381247af0,ACCEPT,2.2,PASS,PASS,PASS,PASS,
a1680d29160ac11af6a3752bcfa35225,REJECT,2.3,FAIL,PASS,PASS,PASS,References specific lines (48-67) from a book not provided inline
0ffc552918cfe56fcca160bbd7440762,REJECT,2.2,PASS,FAIL,PASS,PASS,Extremely vague: 'write a script about the america east' - no clear mode or topic
522e4983c211474a4e37689c8341d2c6,ACCEPT,2.2,PASS,PASS,PASS,PASS,
936e1c548befbb6ffba80de1015eaa70,REJECT,1.1,PASS,FAIL,PASS,PASS,Meta-question about tool capability (real-time screen translation); not assignable to a single GIO mode
15bf7d7248d4eb2e5631c6023b8e8c56,ACCEPT,1.1,PASS,PASS,PASS,PASS,
de2b55ae512452099629f96acf975290,ACCEPT,2.2,PASS,PASS,PASS,PASS,
96d955dbfc14b77c2270cafb4c4d2adc,ACCEPT,2.2,PASS,PASS,PASS,PASS,
d43b049efa820447e097a9600060af87,ACCEPT,2.2,PASS,PASS,PASS,PASS,
57146f58ff42497bbe586f49e90516ab,EDGE_CASE,1.3,PASS,PASS,FAIL,PASS,Borderline: 'how to write a resume' could be 1.1 factual advice or 1.3 advisory; leans advisory (high GN)
75f5c57fded363e8fccbfd26b909fb59,ACCEPT,2.2,PASS,PASS,PASS,PASS,
2ad5ebd2842f51679c3578c95477b320,ACCEPT,2.2,PASS,PASS,PASS,PASS,
b41037e6387fade8894b4287539f06b6,ACCEPT,2.2,PASS,PASS,PASS,PASS,
444df44be488bda38ef043535c8d2f88,REJECT,2.2,PASS,FAIL,PASS,PASS,SQL code dump with no clear prompt; unclear if user wants completion or explanation
8120cd44f889e2bccc90217d943d3141,ACCEPT,2.2,PASS,PASS,PASS,PASS,
a96ddbf6884ede3d1279192a76630c89,ACCEPT,2.2,PASS,PASS,PASS,PASS,
144905414438d3438cc08fbe0c14fc2c,ACCEPT,2.2,PASS,PASS,PASS,PASS,
dc01d70ab75b154c4114a2430f0021ad,REJECT,1.1,PASS,FAIL,PASS,PASS,Cryptic fragment: 'CWE-787 Out-of-bounds Write sans 25' - no clear question or request
d673935a94d1c39971347b93eea4c214,ACCEPT,2.1,PASS,PASS,PASS,PASS,
cdca27a6a7c7be46363d58a44dad837d,REJECT,2.3,FAIL,PASS,PASS,PASS,References a specific external URL as source material not provided inline
0f25796f3e96bbe7fda790424553047f,ACCEPT,2.2,PASS,PASS,PASS,PASS,
6a8ff23bc93c1d0a83a44a005f79e8d6,ACCEPT,2.2,PASS,PASS,PASS,PASS,
c4626c8c27f2d21d793086b5629c9f53,ACCEPT,1.1,PASS,PASS,PASS,PASS,
3b1d8d69f01dd491b4457217aa068183,ACCEPT,2.2,PASS,PASS,PASS,PASS,
7ee3d8f8d994db0e36143d00bddfdad9,REJECT,2.2,FAIL,FAIL,PASS,PASS,Incomplete prompt with partial data and no clear instruction
b0a9dbd34cc32136464071b6f4d14147,ACCEPT,2.2,PASS,PASS,PASS,PASS,
369c50eecfdcd6cf1b7a8755865ec018,REJECT,2.2,PASS,FAIL,PASS,PASS,Ambiguous: 'give me a song like X' could mean recommend or compose; platform references add confusion
290374a73eb7983e239535588ef0843e,ACCEPT,2.2,PASS,PASS,PASS,PASS,
9b0b21a00d196d5c04ba88f62e4b4286,REJECT,2.2,PASS,PASS,FAIL,PASS,Contains temporal marker '2023' predicting future sports outcome; time-bound speculation
4ada1ba4942dc057154f7cf9cb33046a,ACCEPT,1.1,PASS,PASS,PASS,PASS,
fe2b44d3fc869b07a5bc145ea8e4ce2a,ACCEPT,1.1,PASS,PASS,PASS,PASS,
2468fb1eb631b417fd5953f16737d1a3,ACCEPT,2.2,PASS,PASS,PASS,PASS,
